
Full Report
epoch=1900
numDocs=2478
numTokens=6091
numWords=870
numTopics=15

TOPIC 0  (total count=391)
SYMBOL             WORD    COUNT   PROB          Z
wish(8) gone(8) instead(8) 

DOC 1199
TOPIC    COUNT    PROB
----------------------
    3        2   0.467
   14        1   0.244

mad(14) tea(3) party(3) 

DOC 1200
TOPIC    COUNT    PROB
----------------------
   13        3   0.477
    2        1   0.169
   10        1   0.169

table(13) set(2) under(10) tree(13) house(13) 

DOC 1201
TOPIC    COUNT    PROB
----------------------
   10        2   0.467
    3        1   0.244

having(10) tea(3) sitting(10) 

DOC 1202
TOPIC    COUNT    PROB
----------------------
   10        3   0.689

between(10) fast(10) asleep(10) 

DOC 1203
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

talking(12) 

DOC 1204
TOPIC    COUNT    PROB
----------------------
   10        1   0.314
   12        1   0.314

uncomfortable(12) asleep(10) 

DOC 1205
TOPIC    COUNT    PROB
----------------------
    7        1   0.244
    8        1   0.244
   14        1   0.244

suppose(8) doesn(14) mind(7) 

DOC 1206
TOPIC    COUNT    PROB
----------------------
    4        2   0.467
    8        1   0.244

table(8) crowded(4) together(4) 

DOC 1207
TOPIC    COUNT    PROB
----------------------
   10        3   0.477
    2        1   0.169
    4        1   0.169

corner(2) room(10) room(10) cried(10) saw(4) 

DOC 1208
TOPIC    COUNT    PROB
----------------------
   11        3   0.564
   10        1   0.200

coming(11) room(10) indignantly(11) sat(11) 

DOC 1209
TOPIC    COUNT    PROB
----------------------
   13        2   0.467
    6        1   0.244

arm(6) end(13) table(13) 

DOC 1210
TOPIC    COUNT    PROB
----------------------



DOC 1211
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
   13        1   0.314

table(13) tea(3) 

DOC 1212
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

remarked(14) 

DOC 1213
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

isn(6) 

DOC 1214
TOPIC    COUNT    PROB
----------------------
    1        3   0.689

wasn(1) civil(1) angrily(1) 

DOC 1215
TOPIC    COUNT    PROB
----------------------
    1        1   0.200
    4        1   0.200
   10        1   0.200
   14        1   0.200

wasn(1) civil(4) sit(14) being(10) 

DOC 1216
TOPIC    COUNT    PROB
----------------------



DOC 1217
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
   13        1   0.314

didn(2) table(13) 

DOC 1218
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

many(14) 

DOC 1219
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

hair(3) 

DOC 1220
TOPIC    COUNT    PROB
----------------------
    4        1   0.314
    7        1   0.314

curiosity(4) speech(7) 

DOC 1221
TOPIC    COUNT    PROB
----------------------
   11        1   0.314
   14        1   0.314

learn(14) remarks(11) 

DOC 1222
TOPIC    COUNT    PROB
----------------------



DOC 1223
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
   10        1   0.314

opened(10) hearing(5) 

DOC 1224
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

writing(1) 

DOC 1225
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    3        1   0.314

fun(0) glad(3) 

DOC 1226
TOPIC    COUNT    PROB
----------------------
    0        2   0.280
    6        2   0.280
    3        1   0.147
   12        1   0.147

begun(3) asking(12) believe(6) guess(0) added(6) aloud(0) 

DOC 1227
TOPIC    COUNT    PROB
----------------------
   12        2   0.467
    2        1   0.244

mean(12) find(12) answer(2) 

DOC 1228
TOPIC    COUNT    PROB
----------------------



DOC 1229
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

exactly(5) 

DOC 1230
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

mean(12) 

DOC 1231
TOPIC    COUNT    PROB
----------------------
   12        3   0.564
    0        1   0.200

hastily(0) least(12) least(12) mean(12) 

DOC 1232
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

same(5) 

DOC 1233
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
   11        1   0.314

same(5) bit(11) 

DOC 1234
TOPIC    COUNT    PROB
----------------------
    2        2   0.467
    5        1   0.244

eat(2) same(5) eat(2) 

DOC 1235
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

added(6) 

DOC 1236
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

same(5) 

DOC 1237
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

added(6) 

DOC 1238
TOPIC    COUNT    PROB
----------------------
    5        4   0.631
   12        1   0.169

talking(12) sleep(5) breathe(5) sleep(5) same(5) 

DOC 1239
TOPIC    COUNT    PROB
----------------------
    5        2   0.600

sleep(5) breathe(5) 

DOC 1240
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

same(5) 

DOC 1241
TOPIC    COUNT    PROB
----------------------
   11        4   0.482
    7        2   0.247
    3        1   0.129

conversation(11) dropped(7) party(3) sat(11) silent(11) minute(7) while(11) 

DOC 1242
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    8        1   0.314

remember(8) writing(1) 

DOC 1243
TOPIC    COUNT    PROB
----------------------
    1        1   0.440

wasn(1) 

DOC 1244
TOPIC    COUNT    PROB
----------------------
   11        1   0.440

silence(11) 

DOC 1245
TOPIC    COUNT    PROB
----------------------
    6        2   0.467
    9        1   0.244

turning(6) taken(9) watch(6) 

DOC 1246
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
   12        1   0.314

pocket(0) shaking(12) 

DOC 1247
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    7        1   0.314

holding(7) ear(0) 

DOC 1248
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

considered(10) 

DOC 1249
TOPIC    COUNT    PROB
----------------------
    1        4   0.482
    0        3   0.365

days(0) wrong(1) sighed(1) told(0) butter(0) wouldn(1) suit(1) 

DOC 1250
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    9        1   0.314

added(9) angrily(1) 

DOC 1251
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    1        1   0.314

best(1) butter(0) 

DOC 1252
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

crumbs(9) 

DOC 1253
TOPIC    COUNT    PROB
----------------------
    0        2   0.467
   11        1   0.244

shouldn(0) bread(0) knife(11) 

DOC 1254
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
    7        1   0.314

took(7) watch(6) 

DOC 1255
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

tea(3) 

DOC 1256
TOPIC    COUNT    PROB
----------------------
    3        2   0.382
    0        1   0.200
   12        1   0.200

better(3) remark(3) best(12) butter(0) 

DOC 1257
TOPIC    COUNT    PROB
----------------------



DOC 1258
TOPIC    COUNT    PROB
----------------------
    4        2   0.600

shoulder(4) curiosity(4) 

DOC 1259
TOPIC    COUNT    PROB
----------------------
    6        2   0.382
    9        1   0.200
   14        1   0.200

funny(9) watch(6) remarked(14) doesn(6) 

DOC 1260
TOPIC    COUNT    PROB
----------------------
    8        2   0.600

o(8) clock(8) 

DOC 1261
TOPIC    COUNT    PROB
----------------------
    6        2   0.600

does(6) watch(6) 

DOC 1262
TOPIC    COUNT    PROB
----------------------



DOC 1263
TOPIC    COUNT    PROB
----------------------



DOC 1264
TOPIC    COUNT    PROB
----------------------
    4        1   0.314
    5        1   0.314

same(5) together(4) 

DOC 1265
TOPIC    COUNT    PROB
----------------------
    6        2   0.600

case(6) mine(6) 

DOC 1266
TOPIC    COUNT    PROB
----------------------
    3        4   0.745

felt(3) dreadfully(3) puzzled(3) remark(3) 

DOC 1267
TOPIC    COUNT    PROB
----------------------
    0        2   0.382
    9        2   0.382

sort(0) meaning(9) certainly(0) english(9) 

DOC 1268
TOPIC    COUNT    PROB
----------------------
   14        2   0.600

understand(14) politely(14) 

DOC 1269
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

asleep(10) 

DOC 1270
TOPIC    COUNT    PROB
----------------------
    9        2   0.467
    3        1   0.244

hot(9) tea(3) nose(9) 

DOC 1271
TOPIC    COUNT    PROB
----------------------
    4        3   0.689

shook(4) impatiently(4) opening(4) 

DOC 1272
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

remark(3) 

DOC 1273
TOPIC    COUNT    PROB
----------------------
    6        1   0.314
   14        1   0.314

guessed(14) turning(6) 

DOC 1274
TOPIC    COUNT    PROB
----------------------



DOC 1275
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    2        1   0.314

give(1) answer(2) 

DOC 1276
TOPIC    COUNT    PROB
----------------------
   12        2   0.600

haven(12) idea(12) 

DOC 1277
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

nor(8) 

DOC 1278
TOPIC    COUNT    PROB
----------------------
    1        2   0.467
    2        1   0.244

sighed(1) something(2) better(1) 

DOC 1279
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

asking(12) 

DOC 1280
TOPIC    COUNT    PROB
----------------------
    6        2   0.467
   13        1   0.244

knew(6) wouldn(6) talk(13) 

DOC 1281
TOPIC    COUNT    PROB
----------------------



DOC 1282
TOPIC    COUNT    PROB
----------------------
   12        1   0.440

mean(12) 

DOC 1283
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

tossing(6) 

DOC 1284
TOPIC    COUNT    PROB
----------------------
    4        1   0.314
    6        1   0.314

dare(6) spoke(4) 

DOC 1285
TOPIC    COUNT    PROB
----------------------
   14        2   0.467
   10        1   0.244

perhaps(14) cautiously(14) beat(10) 

DOC 1286
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   14        1   0.314

learn(14) music(9) 

DOC 1287
TOPIC    COUNT    PROB
----------------------
    5        2   0.600

ah(5) stand(5) 

DOC 1288
TOPIC    COUNT    PROB
----------------------
    0        2   0.467
    8        1   0.244

kept(0) almost(8) anything(0) 

DOC 1289
TOPIC    COUNT    PROB
----------------------
    8        4   0.482
    4        1   0.129
   10        1   0.129
   12        1   0.129

liked(12) clock(8) instance(10) suppose(8) nine(4) o(8) clock(8) 

DOC 1290
TOPIC    COUNT    PROB
----------------------
    1        1   0.200
    4        1   0.200
    8        1   0.200
   14        1   0.200

morning(8) begin(1) lessons(14) whisper(4) 

DOC 1291
TOPIC    COUNT    PROB
----------------------
   12        3   0.477
    3        2   0.323

goes(3) clock(12) twinkling(3) half(12) past(12) 

DOC 1292
TOPIC    COUNT    PROB
----------------------



DOC 1293
TOPIC    COUNT    PROB
----------------------
    4        2   0.467
    8        1   0.244

wish(8) itself(4) whisper(4) 

DOC 1294
TOPIC    COUNT    PROB
----------------------
    5        2   0.467
    0        1   0.244

grand(5) certainly(0) thoughtfully(5) 

DOC 1295
TOPIC    COUNT    PROB
----------------------
    9        1   0.314
   14        1   0.314

shouldn(14) hungry(9) 

DOC 1296
TOPIC    COUNT    PROB
----------------------
    8        1   0.314
   14        1   0.314

perhaps(14) keep(8) 

DOC 1297
TOPIC    COUNT    PROB
----------------------
   12        3   0.689

half(12) past(12) liked(12) 

DOC 1298
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
   13        1   0.314

manage(13) asked(1) 

DOC 1299
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

shook(4) 

DOC 1300
TOPIC    COUNT    PROB
----------------------
   11        1   0.314
   14        1   0.314

mad(14) pointing(11) 

DOC 1301
TOPIC    COUNT    PROB
----------------------
    3        1   0.440

tea(3) 

DOC 1302
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    9        1   0.314

hearts(9) sing(1) 

DOC 1303
TOPIC    COUNT    PROB
----------------------
    4        3   0.689

twinkle(4) twinkle(4) bat(4) 

DOC 1304
TOPIC    COUNT    PROB
----------------------
    0        1   0.440

wonder(0) 

DOC 1305
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
   14        1   0.314

song(1) perhaps(14) 

DOC 1306
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

something(2) 

DOC 1307
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
    5        1   0.314

goes(3) continued(5) 

DOC 1308
TOPIC    COUNT    PROB
----------------------
   10        2   0.467
    2        1   0.244

above(10) world(2) fly(10) 

DOC 1309
TOPIC    COUNT    PROB
----------------------
    3        1   0.314
   12        1   0.314

tea(3) sky(12) 

DOC 1310
TOPIC    COUNT    PROB
----------------------
    4        2   0.600

twinkle(4) twinkle(4) 

DOC 1311
TOPIC    COUNT    PROB
----------------------
    4        3   0.564
    5        1   0.200

shook(4) itself(4) sleep(5) twinkle(4) 

DOC 1312
TOPIC    COUNT    PROB
----------------------
    4        3   0.689

twinkle(4) twinkle(4) twinkle(4) 

DOC 1313
TOPIC    COUNT    PROB
----------------------
    7        1   0.440

stop(7) 

DOC 1314
TOPIC    COUNT    PROB
----------------------
    5        3   0.689

hardly(5) finished(5) verse(5) 

DOC 1315
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

jumped(4) 

DOC 1316
TOPIC    COUNT    PROB
----------------------



DOC 1317
TOPIC    COUNT    PROB
----------------------
    3        3   0.689

dreadfully(3) savage(3) exclaimed(3) 

DOC 1318
TOPIC    COUNT    PROB
----------------------
   10        1   0.314
   13        1   0.314

ever(10) since(13) 

DOC 1319
TOPIC    COUNT    PROB
----------------------
    8        2   0.382
    2        1   0.200
   13        1   0.200

ask(2) always(13) o(8) clock(8) 

DOC 1320
TOPIC    COUNT    PROB
----------------------
   12        2   0.382
   14        2   0.382

bright(12) idea(12) reason(14) many(14) 

DOC 1321
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    3        1   0.314

tea(3) asked(1) 

DOC 1322
TOPIC    COUNT    PROB
----------------------
    3        1   0.244
    9        1   0.244
   13        1   0.244

sigh(9) always(13) tea(3) 

DOC 1323
TOPIC    COUNT    PROB
----------------------
   10        1   0.440

between(10) 

DOC 1324
TOPIC    COUNT    PROB
